BehaviorID,CustomerID,ProductID,Timestamp,ClickSource,PageModule,ActionType,DwellTimeSeconds,DwellTimeCategory
4496,475,5536,2024-08-03 09:25:35.421561,sale,bottom,purchase,70,t4
4497,979,8123,2024-07-12 21:00:35.421561,cart,specification,view,7,t1
4498,1168,21,2024-08-06 03:56:35.421561,cart,comments,view,241,t5
4499,3665,6968,2024-08-10 21:23:35.421561,home,comments,view,247,t5
4500,4798,1214,2024-07-19 09:07:35.421561,category,bottom,view,11,t2
4501,1018,1065,2024-08-07 20:53:35.421561,sale,specification,purchase,282,t5
4502,4667,3553,2024-08-06 22:51:35.421561,sale,comments,add_to_cart,263,t5
4503,4766,4852,2024-07-16 03:54:35.421561,cart,bottom,view,267,t5
4504,3178,4679,2024-07-26 14:51:35.421561,sale,specification,add_to_cart,254,t5
4505,618,6309,2024-08-04 11:16:35.421561,cart,,purchase,224,t5
4506,1499,1236,2024-07-15 04:25:35.421561,sale,comments,add_to_cart,78,t4
4507,1327,2143,2024-08-02 12:20:35.421561,search,bottom,view,15,t2
4508,3731,9726,2024-08-04 08:30:35.421561,sale,comments,purchase,232,t5
4509,1957,6573,2024-07-26 17:42:35.421561,search,bottom,purchase,292,t5
4510,4069,3494,2024-07-18 14:49:35.421561,cart,,view,112,t4
4511,1595,3355,2024-07-23 20:07:35.421561,home,comments,add_to_cart,186,t5
4512,2714,5302,2024-08-01 19:29:35.421561,category,comments,add_to_cart,125,t5
4513,995,960,2024-07-25 19:36:35.421561,category,bottom,view,41,t3
4514,3271,2315,2024-08-05 22:20:35.421561,sale,,add_to_cart,34,t3
4515,1981,3683,2024-08-06 00:01:35.421561,category,specification,purchase,86,t4
4516,920,377,2024-08-07 09:56:35.421561,sale,,view,204,t5
4517,2247,147,2024-08-05 06:02:35.421561,search,specification,add_to_cart,59,t3
4518,1263,2594,2024-07-21 12:54:35.421561,search,,view,121,t5
4519,4449,6550,2024-08-02 12:48:35.421561,home,specification,add_to_cart,97,t4
4520,2555,6955,2024-08-08 13:54:35.421561,category,,view,229,t5
4521,394,661,2024-08-06 01:57:35.421561,home,,view,78,t4
4522,1693,5509,2024-08-05 18:03:35.421561,category,comments,add_to_cart,298,t5
4523,2829,6680,2024-08-06 15:56:35.421561,category,comments,purchase,77,t4
4524,3810,1302,2024-07-29 04:00:35.421561,home,bottom,add_to_cart,251,t5
4525,4915,4520,2024-07-16 06:48:35.421561,sale,specification,purchase,18,t2
4526,1291,5177,2024-07-19 07:20:35.421561,cart,bottom,view,289,t5
4527,1509,532,2024-07-12 23:43:35.421561,category,comments,view,258,t5
4528,1712,1090,2024-08-06 03:40:35.421561,category,comments,view,243,t5
4529,2396,7634,2024-07-12 20:17:35.421561,home,,purchase,177,t5
4530,4453,3254,2024-07-26 13:17:35.421561,category,,view,89,t4
4531,28,1140,2024-07-25 19:38:35.421561,category,comments,view,193,t5
4532,1824,5182,2024-07-31 09:29:35.421561,home,comments,purchase,41,t3
4533,4880,7671,2024-08-02 01:41:35.421561,category,comments,add_to_cart,64,t4
4534,1480,3125,2024-08-07 18:52:35.421561,sale,comments,add_to_cart,251,t5
4535,3165,3393,2024-07-30 14:42:35.421561,cart,,view,117,t4
4536,3923,5907,2024-07-24 21:59:35.421561,search,bottom,view,170,t5
4537,1105,8309,2024-08-07 00:14:35.421561,home,comments,purchase,236,t5
4538,3278,9065,2024-07-14 01:49:35.421561,cart,specification,add_to_cart,233,t5
4539,2246,6909,2024-07-19 17:56:35.421561,sale,specification,add_to_cart,124,t5
4540,587,18,2024-07-14 09:08:35.421561,home,specification,view,149,t5
4541,555,2523,2024-08-03 05:01:35.421561,cart,bottom,add_to_cart,135,t5
4542,1212,6910,2024-07-29 14:54:35.421561,home,,add_to_cart,127,t5
4543,824,7135,2024-07-15 01:39:35.421561,search,comments,view,206,t5
4544,3737,6937,2024-08-11 00:48:35.421561,category,comments,purchase,212,t5
4545,1661,1314,2024-07-14 16:52:35.421561,home,comments,purchase,108,t4
4546,575,6895,2024-07-28 19:47:35.421561,sale,,view,170,t5
4547,658,4428,2024-07-14 11:32:35.421561,cart,bottom,view,171,t5
4548,4684,1774,2024-07-20 13:22:35.421561,sale,specification,view,42,t3
4549,1319,7926,2024-07-27 22:04:35.421561,home,,view,70,t4
4550,607,5815,2024-07-22 23:19:35.421561,home,comments,add_to_cart,268,t5
4551,4722,4269,2024-07-16 16:15:35.421561,sale,,purchase,174,t5
4552,212,984,2024-07-15 03:16:35.421561,sale,specification,add_to_cart,223,t5
4553,1704,8568,2024-07-15 11:38:35.421561,sale,bottom,purchase,104,t4
4554,1857,8652,2024-08-04 04:26:35.421561,home,specification,view,7,t1
4555,1239,9570,2024-08-03 02:27:35.421561,category,comments,view,237,t5
4556,3015,4966,2024-07-28 20:26:35.421561,sale,,purchase,63,t4
4557,4160,2765,2024-07-24 00:32:35.421561,cart,,view,167,t5
4558,1525,5807,2024-07-30 14:11:35.421561,search,bottom,purchase,20,t2
4559,4574,2082,2024-08-04 21:27:35.421561,category,specification,view,118,t4
4560,3144,1419,2024-08-05 06:26:35.421561,search,,view,287,t5
4561,2770,9661,2024-07-16 01:40:35.421561,sale,bottom,add_to_cart,266,t5
4562,3995,5432,2024-07-14 22:12:35.421561,cart,comments,purchase,177,t5
4563,3689,555,2024-08-05 02:12:35.421561,search,comments,add_to_cart,67,t4
4564,1280,4940,2024-08-07 02:36:35.421561,category,comments,purchase,45,t3
4565,4766,6589,2024-07-28 12:24:35.421561,home,bottom,purchase,274,t5
4566,1653,917,2024-07-25 05:45:35.421561,cart,comments,purchase,102,t4
4567,4094,5375,2024-07-12 18:12:35.421561,home,specification,view,161,t5
4568,3605,3156,2024-08-09 04:25:35.421561,cart,comments,purchase,21,t2
4569,1006,8762,2024-08-08 19:03:35.421561,home,bottom,add_to_cart,172,t5
4570,3739,8159,2024-07-14 04:35:35.421561,cart,bottom,view,189,t5
4571,3396,1861,2024-07-21 23:19:35.421561,search,comments,purchase,243,t5
4572,1384,7866,2024-07-20 23:29:35.422576,home,comments,add_to_cart,58,t3
4573,3582,9307,2024-07-17 07:18:35.422576,search,specification,purchase,182,t5
4574,4272,1597,2024-07-15 07:29:35.422576,sale,comments,view,62,t4
4575,166,2256,2024-07-28 06:46:35.422576,search,specification,add_to_cart,71,t4
4576,4875,2132,2024-07-13 07:07:35.422576,cart,comments,view,277,t5
4577,4021,500,2024-07-14 21:44:35.422576,home,,view,214,t5
4578,104,3884,2024-07-22 12:15:35.422576,category,comments,purchase,5,t1
4579,4570,8663,2024-07-20 12:28:35.422576,search,bottom,view,86,t4
4580,4055,8884,2024-07-16 11:58:35.422576,home,comments,purchase,240,t5
4581,2233,6372,2024-08-08 01:00:35.422576,cart,,view,232,t5
4582,412,6304,2024-08-07 17:54:35.422576,sale,,add_to_cart,161,t5
4583,4187,2879,2024-07-23 16:38:35.422576,search,,view,296,t5
4584,3255,2289,2024-08-04 10:52:35.422576,category,,purchase,295,t5
4585,1775,9214,2024-07-29 16:23:35.422576,sale,bottom,purchase,178,t5
4586,1393,5491,2024-07-24 20:33:35.422576,search,,purchase,229,t5
4587,2055,9432,2024-07-13 11:25:35.422576,category,specification,view,204,t5
4588,1301,353,2024-07-19 22:35:35.422576,sale,bottom,purchase,186,t5
4589,1894,7672,2024-08-09 03:05:35.422576,cart,specification,add_to_cart,28,t3
4590,517,9421,2024-08-02 07:32:35.422576,cart,,view,220,t5
4591,1286,5331,2024-07-25 21:38:35.422576,home,specification,view,25,t3
4592,2520,4878,2024-07-23 00:25:35.422576,home,bottom,view,29,t3
4593,1131,9385,2024-07-24 11:28:35.422576,search,specification,purchase,81,t4
4594,4430,3985,2024-07-26 04:48:35.422576,search,comments,view,252,t5
4595,1430,8683,2024-08-05 14:30:35.422576,home,comments,add_to_cart,225,t5
4596,4710,3977,2024-07-15 00:57:35.422576,cart,comments,view,22,t2
4597,4034,276,2024-08-04 07:34:35.422576,search,specification,purchase,87,t4
4598,3599,789,2024-07-29 18:47:35.423556,cart,specification,view,256,t5
4599,1202,9624,2024-07-22 01:46:35.423556,home,,add_to_cart,292,t5
4600,1439,5848,2024-07-20 04:18:35.423556,cart,comments,add_to_cart,155,t5
4601,4891,6919,2024-07-31 11:15:35.423556,search,comments,purchase,31,t3
4602,827,5886,2024-07-28 23:57:35.423556,search,specification,add_to_cart,223,t5
4603,2231,936,2024-07-12 05:07:35.423556,search,comments,purchase,97,t4
4604,361,4424,2024-07-24 09:00:35.423556,home,specification,add_to_cart,145,t5
4605,1998,233,2024-07-15 22:41:35.423556,sale,comments,add_to_cart,229,t5
4606,3738,8954,2024-07-16 04:24:35.423556,category,,view,124,t5
4607,2439,6241,2024-07-22 05:24:35.423556,home,comments,view,76,t4
4608,4919,9793,2024-08-11 12:54:35.423556,sale,bottom,add_to_cart,137,t5
4609,3213,498,2024-07-14 10:09:35.423556,search,comments,purchase,288,t5
4610,271,7299,2024-08-09 05:22:35.423556,category,,purchase,245,t5
4611,1933,7051,2024-07-29 05:38:35.423556,search,,view,163,t5
4612,3371,4632,2024-07-17 14:50:35.423556,home,comments,add_to_cart,174,t5
4613,4551,3681,2024-08-09 18:34:35.423556,search,specification,add_to_cart,220,t5
4614,4426,5445,2024-07-23 11:43:35.423556,sale,comments,add_to_cart,41,t3
4615,2731,7436,2024-08-02 11:22:35.423556,home,,purchase,171,t5
4616,4891,6212,2024-07-19 04:29:35.423556,home,,add_to_cart,64,t4
4617,3828,5990,2024-08-04 09:11:35.423556,home,bottom,purchase,125,t5
4618,2560,1797,2024-07-14 09:44:35.423556,home,,purchase,115,t4
4619,3260,2211,2024-07-25 02:20:35.423556,search,specification,view,111,t4
4620,3932,3484,2024-07-30 17:47:35.423556,search,,view,286,t5
4621,4374,497,2024-07-31 06:44:35.423556,cart,,add_to_cart,263,t5
4622,1859,8810,2024-07-23 05:10:35.423556,category,,add_to_cart,29,t3
4623,2160,2961,2024-08-04 20:13:35.423556,sale,specification,view,130,t5
4624,2208,8581,2024-08-05 10:34:35.423556,category,,add_to_cart,279,t5
4625,4482,5782,2024-08-05 02:53:35.423556,home,bottom,add_to_cart,245,t5
4626,312,5599,2024-08-01 21:15:35.423556,sale,specification,view,135,t5
4627,894,4815,2024-07-23 12:15:35.423556,category,specification,add_to_cart,220,t5
4628,2304,3583,2024-07-13 04:31:35.423556,search,comments,purchase,242,t5
4629,1669,9386,2024-07-30 09:14:35.423556,category,comments,view,219,t5
4630,2736,7096,2024-07-12 12:18:35.423556,home,,add_to_cart,162,t5
4631,2644,2574,2024-07-23 14:24:35.423556,category,comments,purchase,44,t3
4632,2546,6616,2024-07-31 15:23:35.423556,category,comments,view,295,t5
4633,2278,1476,2024-07-24 14:28:35.423556,cart,specification,purchase,280,t5
4634,264,7093,2024-08-03 00:27:35.423556,cart,bottom,add_to_cart,26,t3
4635,2104,3278,2024-08-03 16:16:35.423556,sale,specification,purchase,57,t3
4636,1457,8092,2024-07-28 14:19:35.423556,home,,purchase,263,t5
4637,1186,7559,2024-07-16 21:05:35.423556,sale,bottom,add_to_cart,273,t5
4638,620,99,2024-07-21 10:40:35.423556,search,comments,purchase,127,t5
4639,8,7181,2024-07-26 12:12:35.423556,home,bottom,view,31,t3
4640,1441,8435,2024-07-29 07:39:35.423556,cart,,view,233,t5
4641,580,2906,2024-07-25 20:32:35.423556,sale,bottom,view,8,t1
4642,438,6704,2024-08-04 09:16:35.423556,home,,purchase,127,t5
4643,2139,3629,2024-07-27 13:43:35.423556,search,bottom,purchase,239,t5
4644,605,3121,2024-07-23 09:52:35.423556,category,bottom,add_to_cart,144,t5
4645,998,3581,2024-07-24 20:31:35.423556,home,comments,add_to_cart,159,t5
4646,3757,9088,2024-07-27 13:50:35.423556,search,comments,view,139,t5
4647,3696,1580,2024-07-16 09:39:35.423556,cart,bottom,add_to_cart,229,t5
4648,2422,671,2024-07-15 09:39:35.423556,search,bottom,view,250,t5
4649,1407,154,2024-07-31 14:40:35.423556,cart,specification,purchase,174,t5
4650,4445,8539,2024-07-24 12:18:35.423556,search,comments,purchase,2,t1
4651,206,6712,2024-07-18 05:26:35.423556,search,comments,add_to_cart,252,t5
4652,3949,8852,2024-08-04 19:34:35.423556,cart,,purchase,101,t4
4653,426,7261,2024-08-01 18:14:35.423556,search,comments,view,116,t4
4654,4387,7296,2024-07-29 06:34:35.423556,home,specification,add_to_cart,207,t5
4655,3722,8598,2024-08-07 06:34:35.423556,sale,,add_to_cart,152,t5
4656,3785,2063,2024-07-14 16:42:35.423556,sale,,purchase,132,t5
4657,4666,2913,2024-07-21 19:50:35.423556,sale,specification,purchase,127,t5
4658,1401,5769,2024-08-08 19:00:35.423556,home,comments,add_to_cart,287,t5
4659,3072,2770,2024-08-03 09:31:35.423556,sale,bottom,view,202,t5
4660,1973,1956,2024-07-23 23:51:35.423556,search,bottom,purchase,86,t4
4661,142,797,2024-08-10 15:06:35.423556,cart,comments,purchase,114,t4
4662,1493,7085,2024-07-29 02:28:35.423556,sale,bottom,view,163,t5
4663,4331,9348,2024-08-01 10:36:35.423556,category,,add_to_cart,42,t3
4664,3987,7385,2024-07-21 08:09:35.423556,home,,view,157,t5
4665,4380,2920,2024-07-14 12:13:35.423556,category,specification,add_to_cart,267,t5
4666,1859,3124,2024-08-02 19:24:35.423556,category,specification,add_to_cart,168,t5
4667,737,9697,2024-08-07 12:07:35.423556,home,specification,purchase,97,t4
4668,2346,5527,2024-07-30 05:37:35.423556,category,comments,add_to_cart,147,t5
4669,1555,2867,2024-07-15 12:00:35.423556,cart,,add_to_cart,295,t5
4670,3795,5685,2024-07-12 19:14:35.423556,cart,specification,view,219,t5
4671,2406,219,2024-08-02 20:53:35.423556,cart,bottom,purchase,266,t5
4672,4886,553,2024-08-07 15:55:35.423556,category,bottom,add_to_cart,127,t5
4673,1669,1772,2024-07-14 00:34:35.423556,cart,comments,add_to_cart,178,t5
4674,3854,3690,2024-08-03 00:11:35.423556,home,,add_to_cart,180,t5
4675,307,9623,2024-07-30 10:25:35.423556,search,comments,view,289,t5
4676,4158,319,2024-07-28 08:53:35.423556,sale,specification,add_to_cart,172,t5
4677,4274,905,2024-08-05 07:31:35.423556,sale,bottom,add_to_cart,55,t3
4678,4950,9724,2024-07-27 10:34:35.423556,home,,view,110,t4
4679,606,8588,2024-08-06 18:42:35.423556,home,,purchase,49,t3
4680,4436,6246,2024-07-25 18:29:35.423556,sale,bottom,purchase,162,t5
4681,4687,6828,2024-08-01 14:17:35.423556,sale,comments,view,77,t4
4682,4228,1457,2024-07-13 20:11:35.423556,home,bottom,add_to_cart,29,t3
4683,2623,5504,2024-08-09 23:35:35.423556,search,bottom,add_to_cart,215,t5
4684,4228,2147,2024-08-09 08:27:35.423556,home,comments,view,290,t5
4685,4395,2906,2024-07-15 10:36:35.423556,home,bottom,add_to_cart,195,t5
4686,1553,1420,2024-07-15 01:08:35.423556,sale,comments,purchase,261,t5
4687,2904,1375,2024-07-12 13:57:35.423556,sale,comments,view,216,t5
4688,99,6108,2024-07-22 22:52:35.423556,category,,view,85,t4
4689,172,9636,2024-08-08 11:13:35.423556,search,specification,view,90,t4
4690,1938,9206,2024-08-11 16:16:35.423556,search,bottom,add_to_cart,283,t5
4691,1774,9125,2024-08-03 23:36:35.423556,home,specification,purchase,109,t4
4692,2960,9177,2024-08-08 02:07:35.423556,cart,,purchase,295,t5
4693,2296,1450,2024-08-04 12:37:35.423556,search,specification,add_to_cart,153,t5
4694,3712,6727,2024-07-15 17:00:35.423556,cart,specification,view,101,t4
4695,3349,6134,2024-08-05 00:13:35.423556,search,specification,view,147,t5
4696,1115,1044,2024-08-01 22:47:35.423556,home,specification,purchase,73,t4
4697,1323,456,2024-08-09 16:29:35.423556,sale,comments,purchase,49,t3
4698,4948,8118,2024-07-21 00:58:35.423556,search,,purchase,144,t5
4699,3903,1576,2024-08-10 16:03:35.423556,cart,specification,add_to_cart,294,t5
4700,3434,5615,2024-07-11 20:37:35.423556,home,bottom,add_to_cart,121,t5
4701,4555,147,2024-08-09 07:14:35.423556,category,bottom,add_to_cart,228,t5
4702,3270,2401,2024-08-10 00:04:35.423556,sale,comments,purchase,34,t3
4703,4267,7598,2024-07-12 01:29:35.423556,home,bottom,view,46,t3
4704,2191,8444,2024-07-29 09:37:35.423556,sale,bottom,purchase,133,t5
4705,1633,9462,2024-07-18 15:27:35.423556,search,comments,view,1,t1
4706,3200,7592,2024-07-27 19:56:35.423556,cart,bottom,add_to_cart,274,t5
4707,4645,1903,2024-07-13 20:55:35.423556,search,bottom,purchase,59,t3
4708,3925,1648,2024-08-01 07:59:35.423556,sale,specification,add_to_cart,51,t3
4709,4741,8965,2024-07-25 12:17:35.423556,cart,specification,view,44,t3
4710,3902,6226,2024-07-15 03:49:35.423556,cart,specification,add_to_cart,86,t4
4711,380,5582,2024-07-16 14:07:35.423556,category,,purchase,115,t4
4712,2595,8341,2024-07-19 03:10:35.423556,sale,bottom,view,86,t4
4713,4549,2084,2024-07-13 15:58:35.423556,cart,comments,add_to_cart,70,t4
4714,3768,2699,2024-07-20 19:23:35.423556,sale,,add_to_cart,129,t5
4715,3294,4955,2024-07-21 22:18:35.423556,cart,,add_to_cart,224,t5
4716,2183,5823,2024-08-05 15:48:35.423556,home,bottom,add_to_cart,156,t5
4717,2442,8611,2024-07-22 23:39:35.423556,home,comments,view,58,t3
4718,2259,7648,2024-08-10 11:36:35.423556,cart,,purchase,151,t5
4719,3711,442,2024-08-08 12:43:35.423556,cart,,purchase,271,t5
4720,1259,2668,2024-07-16 22:58:35.423556,search,comments,purchase,186,t5
4721,3491,3858,2024-07-19 00:08:35.423556,category,specification,view,298,t5
4722,1238,2423,2024-07-16 17:48:35.423556,category,comments,add_to_cart,265,t5
4723,661,3368,2024-07-12 15:53:35.423556,cart,,view,117,t4
4724,1454,1825,2024-07-18 17:17:35.423556,sale,specification,add_to_cart,210,t5
4725,3695,1846,2024-07-17 01:54:35.424558,home,specification,view,221,t5
4726,3791,5153,2024-08-08 16:41:35.424558,sale,bottom,add_to_cart,154,t5
4727,3393,3150,2024-07-22 16:13:35.424558,category,bottom,purchase,144,t5
4728,1738,5728,2024-08-06 11:12:35.424558,category,bottom,add_to_cart,141,t5
4729,1443,3373,2024-07-19 15:26:35.424558,search,,add_to_cart,88,t4
4730,4151,5569,2024-07-21 22:17:35.424558,cart,specification,purchase,240,t5
4731,1802,8143,2024-07-26 05:51:35.424558,home,comments,view,139,t5
4732,138,7676,2024-07-16 04:07:35.424558,cart,comments,purchase,285,t5
4733,2871,2941,2024-08-01 22:35:35.424558,search,bottom,view,119,t4
4734,2076,7277,2024-07-23 10:26:35.424558,category,specification,purchase,5,t1
4735,3352,609,2024-08-02 15:25:35.424558,home,specification,add_to_cart,187,t5
4736,549,7803,2024-08-01 21:45:35.424558,sale,specification,purchase,157,t5
4737,2333,6089,2024-08-02 11:42:35.424558,home,specification,purchase,41,t3
4738,2206,2597,2024-07-14 03:01:35.424558,search,bottom,add_to_cart,134,t5
4739,3238,4388,2024-07-23 09:59:35.424558,sale,bottom,purchase,168,t5
4740,2602,2198,2024-07-18 22:10:35.424558,home,specification,purchase,18,t2
4741,2011,395,2024-07-11 21:18:35.424558,sale,comments,view,243,t5
4742,48,7120,2024-08-06 07:50:35.424558,home,bottom,view,224,t5
4743,4413,6270,2024-08-09 22:30:35.424558,search,,view,272,t5
4744,3717,6396,2024-07-26 16:07:35.424558,category,specification,view,247,t5
4745,1043,7618,2024-08-07 16:08:35.424558,category,bottom,view,42,t3
4746,3286,151,2024-08-06 17:41:35.424558,sale,comments,view,243,t5
4747,1754,1742,2024-08-05 17:39:35.424558,search,comments,view,95,t4
4748,388,7172,2024-07-21 04:28:35.424558,search,bottom,view,153,t5
4749,1144,8340,2024-07-17 10:21:35.424558,sale,specification,purchase,237,t5
4750,253,1372,2024-08-04 12:58:35.424558,search,,purchase,198,t5
4751,213,6541,2024-08-08 09:13:35.424558,search,,purchase,269,t5
4752,2933,7739,2024-08-07 04:37:35.424558,home,,purchase,188,t5
4753,2400,9003,2024-07-30 19:02:35.424558,category,bottom,view,254,t5
4754,1483,9509,2024-07-16 11:33:35.424558,category,bottom,view,209,t5
4755,2518,8038,2024-07-29 06:02:35.424558,search,comments,view,206,t5
4756,1807,303,2024-08-11 04:43:35.424558,category,comments,view,138,t5
4757,1312,7261,2024-07-27 16:37:35.424558,cart,,view,265,t5
4758,3125,2358,2024-08-01 14:10:35.424558,search,bottom,purchase,162,t5
4759,1512,4106,2024-07-31 21:36:35.424558,sale,specification,purchase,73,t4
4760,3937,3820,2024-08-10 16:26:35.424558,sale,bottom,add_to_cart,26,t3
4761,3532,821,2024-08-02 14:30:35.424558,home,comments,add_to_cart,6,t1
4762,2808,893,2024-07-24 13:59:35.424558,home,comments,add_to_cart,99,t4
4763,2693,7158,2024-08-09 20:07:35.424558,category,specification,add_to_cart,74,t4
4764,4265,7340,2024-08-07 18:10:35.424558,cart,bottom,view,243,t5
4765,906,5737,2024-07-31 10:25:35.424558,home,comments,purchase,124,t5
4766,2236,2840,2024-07-28 06:50:35.424558,sale,comments,view,208,t5
4767,878,5304,2024-08-09 02:06:35.424558,search,bottom,view,216,t5
4768,1432,7730,2024-08-06 00:34:35.424558,sale,bottom,view,214,t5
